"city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","gender_Female","gender_Male","gender_Other","relevent_experience_Has relevent experience","relevent_experience_No relevent experience","enrolled_university_Full time course","enrolled_university_no_enrollment","enrolled_university_Part time course","education_level_Graduate","education_level_High School","education_level_Masters","education_level_Phd","education_level_Primary School","major_discipline_Arts","major_discipline_Business Degree","major_discipline_Humanities","major_discipline_No Major","major_discipline_Other","major_discipline_STEM","company_size_<10","company_size_10-49","company_size_50-99","company_size_100-500","company_size_500-999","company_size_1000-4999","company_size_5000-9999","company_size_10000+","company_type_Early Stage Startup","company_type_Funded Startup","company_type_NGO","company_type_Other","company_type_Public Sector","company_type_Pvt Ltd","last_new_job_>4","last_new_job_1","last_new_job_2","last_new_job_3","last_new_job_4","last_new_job_never"
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"100-500","Pvt Ltd","1",17,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"10-49","Pvt Ltd","1",146,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.802,"Male","Has relevent experience","Full time course","Graduate","STEM",9,"10000+","Pvt Ltd","1",136,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"50-99","Pvt Ltd",">4",68,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.923,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"100-500","Pvt Ltd","1",178,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.794,"Male","Has relevent experience","no_enrollment","Masters","STEM",4,"<10","Pvt Ltd","1",59,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Female","No relevent experience","no_enrollment","Phd","STEM",11,"1000-4999","Pvt Ltd","1",150,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","No relevent experience","Full time course","Graduate","STEM",1,"50-99","Pvt Ltd","never",16,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.878,"Male","Has relevent experience","no_enrollment","High School","STEM",6,"50-99","Pvt Ltd","1",70,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.682,"Male","No relevent experience","Full time course","Graduate","STEM",7,"50-99","Pvt Ltd","never",21,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"50-99","Pvt Ltd","1",118,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","No relevent experience","no_enrollment","Masters","STEM",14,"10000+","NGO",">4",88,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.624,"Male","No relevent experience","Part time course","Masters","STEM",1,"<10","Public Sector","never",53,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.92,"Other","No relevent experience","Part time course","Primary School","STEM",1,"10000+","Pvt Ltd","never",156,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Primary School","STEM",5,"10000+","Pvt Ltd",">4",62,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.827,"Other","Has relevent experience","no_enrollment","High School","STEM",5,"500-999","Pvt Ltd","4",30,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.624,"Male","No relevent experience","Part time course","High School","STEM",4,"10-49","Pvt Ltd","1",143,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",5,"1000-4999","Pvt Ltd",">4",40,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM",5,"50-99","Pvt Ltd",">4",166,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.666,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"10000+","Pvt Ltd","1",17,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","No relevent experience","Part time course","Primary School","STEM",2,"10000+","Pvt Ltd","1",26,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"500-999","Public Sector","1",18,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.887,"Other","No relevent experience","no_enrollment","Graduate","STEM",9,"100-500","Pvt Ltd","1",144,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.884,"Other","Has relevent experience","no_enrollment","Graduate","STEM",15,"<10","Pvt Ltd","3",286,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.92,"Female","Has relevent experience","Full time course","Masters","STEM",5,"50-99","Pvt Ltd","3",80,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.698,"Male","Has relevent experience","Full time course","High School","STEM",4,"50-99","Pvt Ltd","1",148,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.767,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd","2",42,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Funded Startup","1",43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.92,"Female","Has relevent experience","Part time course","Graduate","STEM",8,"100-500","Pvt Ltd","1",40,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.887,"Other","Has relevent experience","no_enrollment","Graduate","STEM",10,"5000-9999","Pvt Ltd","1",23,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",5,"50-99","Funded Startup","3",46,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",11,"10-49","Funded Startup","1",84,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",5,"10000+","Pvt Ltd",">4",28,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.855,"Male","Has relevent experience","Part time course","Graduate","STEM",3,"5000-9999","Pvt Ltd","2",15,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Funded Startup","1",126,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","2",178,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","No Major",5,"100-500","Pvt Ltd","1",34,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","No relevent experience","no_enrollment","Graduate","Arts",5,"50-99","Pvt Ltd",">4",22,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"5000-9999","Pvt Ltd","1",30,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"10000+","Pvt Ltd","2",80,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.698,"Other","Has relevent experience","no_enrollment","Masters","STEM",6,"50-99","Pvt Ltd","1",36,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.89,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"50-99","Pvt Ltd","1",20,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","High School","STEM",10,"50-99","Pvt Ltd","1",6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"100-500","NGO","1",26,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"100-500","Pvt Ltd",">4",52,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"1000-4999","Pvt Ltd","1",23,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Pvt Ltd","3",13,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.698,"Other","No relevent experience","no_enrollment","Graduate","STEM",1,"50-99","Pvt Ltd","1",63,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.767,"Other","No relevent experience","no_enrollment","Primary School","STEM",5,"50-99","Pvt Ltd","never",9,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",5,"10-49","Pvt Ltd","1",182,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Other","No relevent experience","no_enrollment","Graduate","Other",4,"50-99","Public Sector","1",152,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",13,"50-99","Pvt Ltd","1",20,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"10000+","Pvt Ltd",">4",24,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"100-500","Pvt Ltd",">4",81,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.91,"Other","No relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd",">4",2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"100-500","Pvt Ltd","1",54,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","High School","STEM",14,"1000-4999","Pvt Ltd",">4",214,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.767,"Other","Has relevent experience","no_enrollment","Graduate","STEM",14,"1000-4999","Pvt Ltd","2",28,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"1000-4999","Pvt Ltd","2",5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"10-49","Pvt Ltd","4",42,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10000+","Pvt Ltd","2",224,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",15,"1000-4999","Pvt Ltd",">4",128,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"50-99","Pvt Ltd","1",52,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"500-999","Funded Startup","2",75,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.897,"Female","Has relevent experience","no_enrollment","Masters","No Major",8,"1000-4999","Pvt Ltd","1",56,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","No relevent experience","Full time course","High School","STEM",5,"50-99","Pvt Ltd","1",42,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",8,"10-49","Early Stage Startup","never",34,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",12,"1000-4999","Pvt Ltd","4",66,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"50-99","Pvt Ltd","3",83,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.804,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"5000-9999","Pvt Ltd","1",32,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd",">4",64,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"50-99","Pvt Ltd","4",244,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","4",25,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.925,"Other","Has relevent experience","no_enrollment","Masters","STEM",5,"100-500","Pvt Ltd","1",58,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","No relevent experience","no_enrollment","High School","STEM",4,"50-99","Pvt Ltd","never",70,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"50-99","Pvt Ltd","1",53,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.878,"Male","Has relevent experience","no_enrollment","High School","STEM",3,"100-500","Pvt Ltd","1",5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.923,"Male","Has relevent experience","no_enrollment","Masters","STEM",16,"50-99","Pvt Ltd","1",96,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",10,"10000+","Pvt Ltd","1",45,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"10000+","Pvt Ltd","1",18,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"50-99","Funded Startup","1",130,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.939,"Other","Has relevent experience","no_enrollment","Graduate","STEM",12,"10000+","Pvt Ltd",">4",64,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.926,"Male","No relevent experience","Full time course","High School","STEM",2,"100-500","Pvt Ltd","2",52,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",50,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","Full time course","Graduate","Humanities",3,"50-99","Pvt Ltd","1",164,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10-49","Pvt Ltd","3",17,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.512,"Male","No relevent experience","no_enrollment","High School","STEM",2,"50-99","Pvt Ltd","1",156,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10-49","Pvt Ltd","3",34,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10000+","Pvt Ltd","3",270,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.939,"Male","Has relevent experience","Full time course","High School","STEM",5,"10000+","Pvt Ltd","2",66,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.926,"Other","Has relevent experience","no_enrollment","Graduate","STEM",4,"50-99","Pvt Ltd","1",86,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"100-500","Pvt Ltd","2",64,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.884,"Other","Has relevent experience","no_enrollment","Masters","STEM",9,"50-99","Pvt Ltd","1",12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",17,"<10","Pvt Ltd",">4",20,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",7,"50-99","Pvt Ltd","1",146,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"<10","Early Stage Startup","1",260,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.897,"Other","No relevent experience","Full time course","High School","STEM",5,"50-99","Pvt Ltd","never",40,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.776,"Male","Has relevent experience","Full time course","Graduate","STEM",5,"10000+","Pvt Ltd","never",42,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.926,"Male","No relevent experience","Full time course","High School","STEM",2,"10-49","Pvt Ltd","2",50,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Pvt Ltd","never",17,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.624,"Other","Has relevent experience","Part time course","Graduate","STEM",8,"1000-4999","Pvt Ltd","2",40,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.887,"Male","Has relevent experience","no_enrollment","Masters","STEM",10,"50-99","Pvt Ltd","1",155,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
